job_position,file_name,file_stem,relative_path,size_bytes,word_count,content_hash,decode_ok,eligible,ineligible_reason,is_duplicate,duplicate_of
Banking,33.txt,33,2-Processing\Resumes\Cleaned Resumes TXT\Banking\33.txt,10554,1338,f9a25b9d074e536ee0af17e64384ed33edc9eaff018952ddefa898ee5b6ee474,True,True,,False,
Banking,34.txt,34,2-Processing\Resumes\Cleaned Resumes TXT\Banking\34.txt,3275,394,5a0a9a4ff0a06f8e68c31cf4b39002a5d6f3175080d62850d88b587f85074ee3,True,True,,False,
Banking,348898cc72e47d25.txt,348898cc72e47d25,2-Processing\Resumes\Cleaned Resumes TXT\Banking\348898cc72e47d25.txt,2776,391,b0a8400fa61ce3224064b9903e54f684425f9d419d6307f0d4d551f685393428,True,True,,False,
Banking,35.txt,35,2-Processing\Resumes\Cleaned Resumes TXT\Banking\35.txt,5389,661,e33c56b47924f96efd891d4036cca30306c0717a1e47a858faeb9f7e0f4bdf90,True,True,,False,
Banking,36.txt,36,2-Processing\Resumes\Cleaned Resumes TXT\Banking\36.txt,4782,616,37124538c9deb6cc9385367e281c8f80c89121af2de5bde3b50ecf7c1fba8887,True,True,,False,
Banking,37.txt,37,2-Processing\Resumes\Cleaned Resumes TXT\Banking\37.txt,6489,782,0c7d5897af4aac3a5cb134b87da89e7252f14f77614b4526b0249fc4e8742dfe,True,True,,False,
Banking,371dd2139b82a34b.txt,371dd2139b82a34b,2-Processing\Resumes\Cleaned Resumes TXT\Banking\371dd2139b82a34b.txt,2100,291,e6e34432dbcf22f4a1ea3fcabe8c14ea566db0efb3685dc5bc07afb3c5dd7a28,True,True,,False,
Banking,378b5d2367a45ff1.txt,378b5d2367a45ff1,2-Processing\Resumes\Cleaned Resumes TXT\Banking\378b5d2367a45ff1.txt,3084,361,20fa3e834e9254fea29fa9d147aa2c51896bcb1fb16f221e45a93a97651318aa,True,True,,False,
Banking,38.txt,38,2-Processing\Resumes\Cleaned Resumes TXT\Banking\38.txt,4909,606,639ea5d17aa83fed3816b7ecefec10e72f9e96a2919cf071bd75eeaf08ef8b65,True,True,,False,
Banking,38db00205a9a8031.txt,38db00205a9a8031,2-Processing\Resumes\Cleaned Resumes TXT\Banking\38db00205a9a8031.txt,2211,276,e06e1ce353cee456490ad6a78a0f53138369769d6a04f944f02e62aeccb1a31b,True,True,,False,
Banking,39.txt,39,2-Processing\Resumes\Cleaned Resumes TXT\Banking\39.txt,7112,864,b9d268f5b6d689e7d17c86a7f7ea09b6a73777356c07ae85243ae065bd5d410c,True,True,,False,
Banking,3c351afb0795fe42.txt,3c351afb0795fe42,2-Processing\Resumes\Cleaned Resumes TXT\Banking\3c351afb0795fe42.txt,4492,625,e3ba168ec55f416449a7f983d1af77d93121e518fff5f2052199fbad671197bd,True,True,,False,
Banking,3e3b391c8a62c710.txt,3e3b391c8a62c710,2-Processing\Resumes\Cleaned Resumes TXT\Banking\3e3b391c8a62c710.txt,3187,408,d92dac206343bbc620728a61c182665ab504db589af1373c352894ba2723f678,True,True,,False,
Banking,4.txt,4,2-Processing\Resumes\Cleaned Resumes TXT\Banking\4.txt,6383,805,28c8be18c5446cf3a641ad56b4e865ecc43707fa0035a93fe3fb59dbdeb4b00e,True,True,,False,
Banking,40.txt,40,2-Processing\Resumes\Cleaned Resumes TXT\Banking\40.txt,10703,1359,93e5e0ff4484d20a2730dcd94c1cd3435f5b851725294764d8433ddbb2491ad5,True,True,,False,
Banking,41.txt,41,2-Processing\Resumes\Cleaned Resumes TXT\Banking\41.txt,3149,396,c17fc2e1fbddd80d557fd3d3904c5fd17574f26106c0d363f2a65fe4d82b643d,True,True,,False,
Banking,42.txt,42,2-Processing\Resumes\Cleaned Resumes TXT\Banking\42.txt,5450,665,4cd9ae0ade2cdc861c812d91037dcb0fb5643d0a96fb60793edf170fe7c17cbd,True,True,,False,
Banking,43.txt,43,2-Processing\Resumes\Cleaned Resumes TXT\Banking\43.txt,4579,587,622c4cef17ef736d29f816d3314899960824e652b3becc046937ee9f0e999e0d,True,True,,False,
Banking,44.txt,44,2-Processing\Resumes\Cleaned Resumes TXT\Banking\44.txt,6785,845,4cd62b0d49c831642b1a959831ef9575b32a39478e0bbed7838e24b80858b6e6,True,True,,False,
Banking,44eec4a80145c347.txt,44eec4a80145c347,2-Processing\Resumes\Cleaned Resumes TXT\Banking\44eec4a80145c347.txt,2083,278,00dc74ee8c784a9cf82b80d6c7d18b53a1abaedbbbd1d42b64df84745178cf7e,True,True,,False,
Banking,45.txt,45,2-Processing\Resumes\Cleaned Resumes TXT\Banking\45.txt,7199,923,53bd7c94617dd5c5b6a042a498349b75f06a2d82f90e21d29b91ad3a373ddeb2,True,True,,False,
Banking,45ca4b96380053e5.txt,45ca4b96380053e5,2-Processing\Resumes\Cleaned Resumes TXT\Banking\45ca4b96380053e5.txt,2169,277,3d1002ea376222fb2a1081ef5d7368eda7c52dbf84117ffaca18c492ea4ce5dd,True,True,,False,
Banking,46.txt,46,2-Processing\Resumes\Cleaned Resumes TXT\Banking\46.txt,4419,529,9d357867c0c3e7ad43308d9dec336bcba84424546cd37c8885973b52990475cb,True,True,,False,
Banking,47.txt,47,2-Processing\Resumes\Cleaned Resumes TXT\Banking\47.txt,6349,784,435ac49215adf45dcffd4a2e5a0d7b4077fdb6948c64b9bb9d546425a82764bf,True,True,,False,
Banking,48.txt,48,2-Processing\Resumes\Cleaned Resumes TXT\Banking\48.txt,8574,1010,2c43b554191ba7a4c210176578db5c9b26b616cdbe08da40d4011d5dd93deda6,True,True,,False,
Banking,49.txt,49,2-Processing\Resumes\Cleaned Resumes TXT\Banking\49.txt,4756,635,7baa3b677a62a2e7dc535035b985a8f3bd60dabc560d2848441fec9f4b31ba18,True,True,,False,
Banking,4a317d36cefd9866.txt,4a317d36cefd9866,2-Processing\Resumes\Cleaned Resumes TXT\Banking\4a317d36cefd9866.txt,2981,404,d9efd7cdd2a8beb0ee75628d71371361f4a64d1d1e3ae0accd71b0f238bae0fa,True,True,,False,
Banking,4c7e3ce70385570e.txt,4c7e3ce70385570e,2-Processing\Resumes\Cleaned Resumes TXT\Banking\4c7e3ce70385570e.txt,2441,291,5dbaccd44fd2a4e4185692f6be270ebd5fa1697bb25810779005aa2800721ee0,True,True,,False,
Banking,5.txt,5,2-Processing\Resumes\Cleaned Resumes TXT\Banking\5.txt,6915,836,f1cfebc456b4a74ea711613cc8538093210f341ed03bed65a999b21d4c02e4f6,True,True,,False,
Banking,50.txt,50,2-Processing\Resumes\Cleaned Resumes TXT\Banking\50.txt,6658,815,bfaa779b41c60a5c17355a4531acbd4139a7f8d04fc8b7276bddd857caeae565,True,True,,False,
Banking,51.txt,51,2-Processing\Resumes\Cleaned Resumes TXT\Banking\51.txt,7678,983,5e4c03750891a0a586cf0882e6e0eccbea5ecbb6f65620194d04c5269cc72d81,True,True,,False,
Banking,52.txt,52,2-Processing\Resumes\Cleaned Resumes TXT\Banking\52.txt,5540,698,eb2e393209621a6f637b6acdf86a588cf31f5770b130045c01a781b472e4031d,True,True,,False,
Banking,53.txt,53,2-Processing\Resumes\Cleaned Resumes TXT\Banking\53.txt,5533,695,b42673d1d29be95cfd267973c25376c8913bc084d2a252e51b1ac92920f062f0,True,True,,False,
Banking,54.txt,54,2-Processing\Resumes\Cleaned Resumes TXT\Banking\54.txt,2484,293,e69966c227f5f78a25225df1c5224a4ae8e882573d8a9830dd6df312e31d9992,True,True,,False,
Banking,55.txt,55,2-Processing\Resumes\Cleaned Resumes TXT\Banking\55.txt,8210,975,02bf91dbad1c1e88eac81278b4f7b840c17a1169212529a1aa7332c75da1f258,True,True,,False,
Banking,5505f419de325889.txt,5505f419de325889,2-Processing\Resumes\Cleaned Resumes TXT\Banking\5505f419de325889.txt,1323,171,0cde7c43200c8fe20163f0c50e928ebb5630beab9df3de6a9402d603a05c95a4,True,True,,False,
Banking,56.txt,56,2-Processing\Resumes\Cleaned Resumes TXT\Banking\56.txt,6867,833,5959172b7ed95ea6ce12897d0874712651c53781ac4f756d84a1b1be32b557af,True,True,,False,
Banking,57.txt,57,2-Processing\Resumes\Cleaned Resumes TXT\Banking\57.txt,5877,728,f28ef245a61571d9c553b0f3ea3865d9983d5030a6d5d681b9a8fc2649643824,True,True,,False,
Banking,57e7836f9b6df191.txt,57e7836f9b6df191,2-Processing\Resumes\Cleaned Resumes TXT\Banking\57e7836f9b6df191.txt,2838,373,b274a88fa32a6b0b12bac034ac7577eb8b555c9011e13b81f6543d1a35393c3e,True,True,,False,
Banking,58.txt,58,2-Processing\Resumes\Cleaned Resumes TXT\Banking\58.txt,2356,301,6d1f22bd9ac5b6ee4c0d99e7c3485bd35f6796691008afe9f0081fbed7e82f03,True,True,,False,
Banking,59.txt,59,2-Processing\Resumes\Cleaned Resumes TXT\Banking\59.txt,6830,850,33b8f6160c8c0c9b879c6dfeb5052f682e6c8813510c87c5196450350d6e8cc9,True,True,,False,
Banking,5e183385e81198ca.txt,5e183385e81198ca,2-Processing\Resumes\Cleaned Resumes TXT\Banking\5e183385e81198ca.txt,1381,166,e578f0ab8f0412a4324bdbf6aec2a510bafc7b224b6eaf43317adfc78fe19b6f,True,True,,False,
Banking,6.txt,6,2-Processing\Resumes\Cleaned Resumes TXT\Banking\6.txt,6986,840,187d105f6e6e7ca68f30a4fc7645fab386e9ed275bf75a5e1f045daff80af610,True,True,,False,
Banking,60.txt,60,2-Processing\Resumes\Cleaned Resumes TXT\Banking\60.txt,2491,320,2a92d6de4e227c4d658c96451a64cd0d1ad926f798ed2a33180f2e04b7db76ff,True,True,,False,
Banking,605338bccb2dae7d.txt,605338bccb2dae7d,2-Processing\Resumes\Cleaned Resumes TXT\Banking\605338bccb2dae7d.txt,3222,407,786c64e46e133bf229eebf82bba836cf655a225f52b352142b12a4498f2181c6,True,True,,False,
Banking,61.txt,61,2-Processing\Resumes\Cleaned Resumes TXT\Banking\61.txt,1998,245,c4f1fb6922246143001212ceab5dcd69634525511c6791af8eb1e41d25b469f4,True,True,,False,
Banking,618f2da963cb366e.txt,618f2da963cb366e,2-Processing\Resumes\Cleaned Resumes TXT\Banking\618f2da963cb366e.txt,2473,320,16904c0a264f7c31adef15720be15f051b70d2a556dd22a9363c271e68436a9b,True,True,,False,
Banking,62.txt,62,2-Processing\Resumes\Cleaned Resumes TXT\Banking\62.txt,7051,850,8515cb0c58d6bf704d970a746f279763b38e1c27dbf3aefa9d1113cdb19b9ff8,True,True,,False,
Banking,63.txt,63,2-Processing\Resumes\Cleaned Resumes TXT\Banking\63.txt,3280,407,af879d7f614261569f63c41577fe5f5f260ba77886029b0febb49bb2a16649ab,True,True,,False,
Banking,64.txt,64,2-Processing\Resumes\Cleaned Resumes TXT\Banking\64.txt,2446,356,11890bea84fb8b76c8e610f736c4d5419f8cac5b69610fa2c79c6b8c61ddd93d,True,False,duplicate_of:103,True,103
Banking,65.txt,65,2-Processing\Resumes\Cleaned Resumes TXT\Banking\65.txt,3037,407,464efd3f097406c1dab919319e8039eeffa1580058c43dc2dbe20401b44db231,True,True,,False,
Banking,66.txt,66,2-Processing\Resumes\Cleaned Resumes TXT\Banking\66.txt,2273,273,10a118b3942fc3cfa1240e2e357eed5afd401f6a17e44f37fcba7b56096940db,True,True,,False,
Banking,67.txt,67,2-Processing\Resumes\Cleaned Resumes TXT\Banking\67.txt,14248,1873,59621a0d2b71a6e29eba6851bf18087ab8739ec47ad56c93dd8d39d7c320e3cf,True,True,,False,
Banking,68.txt,68,2-Processing\Resumes\Cleaned Resumes TXT\Banking\68.txt,6659,798,227db41341e802dcefd26770f38b75e0c14d8d9fdf9929e3e9c681a44ba2a039,True,False,duplicate_of:111,True,111
Banking,69.txt,69,2-Processing\Resumes\Cleaned Resumes TXT\Banking\69.txt,6697,804,10bf45fe7a7ec4ec918cff555e14212900cc02e6191bda9139f4f4027d34f34f,True,False,duplicate_of:126,True,126
Banking,6b0d86c61276e428.txt,6b0d86c61276e428,2-Processing\Resumes\Cleaned Resumes TXT\Banking\6b0d86c61276e428.txt,2276,281,eb9e83c035740f132c1e40c07d308cc1bbef0f8b2cf35fae4b04acee5103944c,True,True,,False,
Banking,6b167c5a7697c505.txt,6b167c5a7697c505,2-Processing\Resumes\Cleaned Resumes TXT\Banking\6b167c5a7697c505.txt,849,95,7b7674ad5b396a0ab114dbe02e23c926f14b2b0db70fbcd48341d5743339d1c7,True,True,,False,
Banking,6bee8e9bfb0a9802.txt,6bee8e9bfb0a9802,2-Processing\Resumes\Cleaned Resumes TXT\Banking\6bee8e9bfb0a9802.txt,2504,331,ede71b08b42f1d05ea7eefb41c60f0534b7e427f4fbb986b3701f52dbb64138a,True,True,,False,
Banking,6d674bff85ebaf6f.txt,6d674bff85ebaf6f,2-Processing\Resumes\Cleaned Resumes TXT\Banking\6d674bff85ebaf6f.txt,1683,227,abf38da8432725d9666053bbd002ad8c7312a8c43062b786c5ff5e59fc704482,True,True,,False,
Banking,7.txt,7,2-Processing\Resumes\Cleaned Resumes TXT\Banking\7.txt,6694,819,1588bc7240a9f633df4b0120f0aa836c85c4e0ae228524076d5ec04901168dc0,True,True,,False,
Banking,70.txt,70,2-Processing\Resumes\Cleaned Resumes TXT\Banking\70.txt,2695,353,d49c69940c6b1a06fb259179a7f7e36ff3a66af466109e146b4ec49387989bcf,True,False,duplicate_of:127,True,127
Banking,71.txt,71,2-Processing\Resumes\Cleaned Resumes TXT\Banking\71.txt,5541,710,a8a8233e983cd403d94decbf516fc3fc74ebae9a34abc000b1a542c37609cdcf,True,False,duplicate_of:131,True,131
Banking,72.txt,72,2-Processing\Resumes\Cleaned Resumes TXT\Banking\72.txt,4523,597,3e8e2bae534b4b2cc99744c81d6a9f01eefc9bf25771a09baab44eba0b3cc8a3,True,True,,False,
Banking,72035b85a6e21a4e.txt,72035b85a6e21a4e,2-Processing\Resumes\Cleaned Resumes TXT\Banking\72035b85a6e21a4e.txt,2932,366,fee09c72d5cfc496d6a58da55a394ff1ac2c9b7986e05272445e4a237323daf0,True,True,,False,
Banking,73.txt,73,2-Processing\Resumes\Cleaned Resumes TXT\Banking\73.txt,7593,903,e8bbbd219ee02b80306716182d8eaefdfa3b778777aff12fdea3f5145bb54db1,True,True,,False,
Banking,74.txt,74,2-Processing\Resumes\Cleaned Resumes TXT\Banking\74.txt,5410,688,fb142e462f7d47031181727ec6c3a7517894efddf18fbc88e45d89e2fb598dc5,True,True,,False,
Banking,75.txt,75,2-Processing\Resumes\Cleaned Resumes TXT\Banking\75.txt,6816,813,443ba0505b38b94ad27c9ba13f9ea21f69ccdd65400157d831d6714664eef49a,True,True,,False,
Banking,7535f1fa212e2356.txt,7535f1fa212e2356,2-Processing\Resumes\Cleaned Resumes TXT\Banking\7535f1fa212e2356.txt,1738,231,b6fe4c7beb453729026af6538b7247688d539a3763877443f642fc324b8b7814,True,True,,False,
Banking,76.txt,76,2-Processing\Resumes\Cleaned Resumes TXT\Banking\76.txt,6888,843,bb0f235d1bc7f1fd5268346521babb1f0077149de66bfba88cc24f90fc2984ce,True,False,duplicate_of:123,True,123
Banking,7658060b9bc4e3f7.txt,7658060b9bc4e3f7,2-Processing\Resumes\Cleaned Resumes TXT\Banking\7658060b9bc4e3f7.txt,2788,360,376aef0f86b19a7f7bb6aa7dfb3eee49281f2b2facc7ecf090b1b88b12e490e2,True,True,,False,
Banking,77.txt,77,2-Processing\Resumes\Cleaned Resumes TXT\Banking\77.txt,5319,742,97c62c04fb7dc1383640b62dbc5d6f9b27366f9fab9f5d71d2bc24363163bad4,True,False,duplicate_of:124,True,124
Banking,78.txt,78,2-Processing\Resumes\Cleaned Resumes TXT\Banking\78.txt,6573,783,ed9beeb9785f6f7e318d5a669bf19144c3538689080ebf67dd13c6b52ecfd832,True,False,duplicate_of:125,True,125
Banking,79.txt,79,2-Processing\Resumes\Cleaned Resumes TXT\Banking\79.txt,5555,699,af7b51931a6ad1ae965c62fb05cdabac8ab5fc3520e46c26eb03bc84b0a0b450,True,True,,False,
Banking,8.txt,8,2-Processing\Resumes\Cleaned Resumes TXT\Banking\8.txt,6558,840,ba220ac1560b12266f0858d8e7fa1158731aa21adbae1a4f2120e321405c7e83,True,True,,False,
Banking,80.txt,80,2-Processing\Resumes\Cleaned Resumes TXT\Banking\80.txt,7339,871,73c8f87184851864e4920cc768855dd9d58ae6d8fa18cc3d2cbf35ef7dcaad1f,True,True,,False,
Banking,81.txt,81,2-Processing\Resumes\Cleaned Resumes TXT\Banking\81.txt,8433,988,8c64a9b64bcd795b438c12e9b6d751adba841520d10cddda8a81c1e0acfc0a9f,True,True,,False,
Banking,82.txt,82,2-Processing\Resumes\Cleaned Resumes TXT\Banking\82.txt,5865,792,7f8cedd2961392be0e397f462be45f3b584d5a08fe806e42818919ef620d0e58,True,True,,False,
Banking,83.txt,83,2-Processing\Resumes\Cleaned Resumes TXT\Banking\83.txt,4268,559,6e8b7eeb7bc986b8ed46e2dd6d58edbbc1bbc0f8bfe6bfa75f26975e7d82385a,True,True,,False,
Banking,84.txt,84,2-Processing\Resumes\Cleaned Resumes TXT\Banking\84.txt,5307,686,09d6b04ba1b92718060f5d26fa450f96140c1faae95feed92b43dc6d0c186896,True,True,,False,
Banking,85.txt,85,2-Processing\Resumes\Cleaned Resumes TXT\Banking\85.txt,4721,583,298877eca52180f5dd75bcb04c6c5a6d3c283349950f35986f5998e2dcfe40b6,True,True,,False,
Banking,86.txt,86,2-Processing\Resumes\Cleaned Resumes TXT\Banking\86.txt,2607,325,d51cdb40a52d2b70f2d287b723b78410efcdccf2cdcde41ce9328109ec0f4542,True,True,,False,
Banking,87.txt,87,2-Processing\Resumes\Cleaned Resumes TXT\Banking\87.txt,4985,688,14f58e4d0489fabc9508aeaeafe3762600d311e0dce9b0468e8322d444488737,True,True,,False,
Banking,88.txt,88,2-Processing\Resumes\Cleaned Resumes TXT\Banking\88.txt,6679,888,05c6f044a6d31192892e51c33aa258a573937f654e4204b9b7d3118a5078ed68,True,True,,False,
Banking,89.txt,89,2-Processing\Resumes\Cleaned Resumes TXT\Banking\89.txt,10134,1214,ed9a966aae3d3f52b8dcc105b69bf38064c8232d160d69164a8e08e86b2c45ad,True,True,,False,
Banking,8e70250596243a7b.txt,8e70250596243a7b,2-Processing\Resumes\Cleaned Resumes TXT\Banking\8e70250596243a7b.txt,2191,284,eccfde78384b9d24218b424f409795938d6122e9212ee27c698b05306c57612b,True,True,,False,
Banking,8ebef42df0279170.txt,8ebef42df0279170,2-Processing\Resumes\Cleaned Resumes TXT\Banking\8ebef42df0279170.txt,3216,427,18b40fa51b0f1a7c0edbbdd45f54c0626e91073f71b47d9814dbf9a8051869f3,True,True,,False,
Banking,9.txt,9,2-Processing\Resumes\Cleaned Resumes TXT\Banking\9.txt,2441,308,0fefd2f92301615e5f67fab35c6d30853d0aed0da246e807d6f8d8ad0e438f78,True,True,,False,
Banking,90.txt,90,2-Processing\Resumes\Cleaned Resumes TXT\Banking\90.txt,8226,987,374512c693a897826a2605faaf771f5e80e5affaa790561cb7624c1ca1509181,True,True,,False,
Banking,91.txt,91,2-Processing\Resumes\Cleaned Resumes TXT\Banking\91.txt,8173,1056,b479725b0bdfdef47958110ad5f7d2fa981c0e5e9adf3bf1bc5494fadf079970,True,True,,False,
Banking,91cd2ea644f0fede.txt,91cd2ea644f0fede,2-Processing\Resumes\Cleaned Resumes TXT\Banking\91cd2ea644f0fede.txt,3728,469,bb63f3aa791e1916f08794c0ae248c3758150bd01ded60ea19d01ab865976bcf,True,True,,False,
Banking,92.txt,92,2-Processing\Resumes\Cleaned Resumes TXT\Banking\92.txt,6867,833,5959172b7ed95ea6ce12897d0874712651c53781ac4f756d84a1b1be32b557af,True,False,duplicate_of:56,True,56
Banking,92d6cccab2b2c7f1.txt,92d6cccab2b2c7f1,2-Processing\Resumes\Cleaned Resumes TXT\Banking\92d6cccab2b2c7f1.txt,1514,186,566dd75729b3160ce3a932cbb07d1ce3975c1e7738e2ecf42020093bd8e25f40,True,True,,False,
Banking,93.txt,93,2-Processing\Resumes\Cleaned Resumes TXT\Banking\93.txt,5620,701,7d8eb9287fa5aa163ff9aad5aced4d46481dcaf09c6bea78073f8c8902ba16bb,True,True,,False,
Banking,94.txt,94,2-Processing\Resumes\Cleaned Resumes TXT\Banking\94.txt,3105,406,b85ca949c72d9787692d1448250a09cb1edb93b6bbb0eed67365c26fbd9d0c43,True,True,,False,
Banking,95.txt,95,2-Processing\Resumes\Cleaned Resumes TXT\Banking\95.txt,14252,1738,561f7d475ffd5f4164f3c50b8b912769e307d62fbf507b64a56fc8f8d5547290,True,True,,False,
Banking,96.txt,96,2-Processing\Resumes\Cleaned Resumes TXT\Banking\96.txt,7706,1017,cb73ecc3b5a7ab2e9d7f36f05f3a306cebf37b47a126fc9e6fa01e0e50b90255,True,True,,False,
Banking,97.txt,97,2-Processing\Resumes\Cleaned Resumes TXT\Banking\97.txt,3037,407,464efd3f097406c1dab919319e8039eeffa1580058c43dc2dbe20401b44db231,True,False,duplicate_of:65,True,65
Banking,98.txt,98,2-Processing\Resumes\Cleaned Resumes TXT\Banking\98.txt,3120,408,167ce5704d874e65cc936eb3029b9552ac713aede78ebc9a03fed4399606e5eb,True,True,,False,
Banking,99.txt,99,2-Processing\Resumes\Cleaned Resumes TXT\Banking\99.txt,6094,777,7da394c7b0d120841afe70e5928ceeef305966c9baa84200a4271e1425fc1b8c,True,True,,False,
Banking,99326e2a335d8e4d.txt,99326e2a335d8e4d,2-Processing\Resumes\Cleaned Resumes TXT\Banking\99326e2a335d8e4d.txt,2113,271,0529b8f05f3584b7afbad6c0d41e08461cf77594ce8dac4cecb587b01b9ee7a6,True,True,,False,
Banking,9c320f5584f76266.txt,9c320f5584f76266,2-Processing\Resumes\Cleaned Resumes TXT\Banking\9c320f5584f76266.txt,2925,381,f12083a8a3160e80a6762eb3b4869d22bb4c04de9b039bc2918a5bc2ffffda32,True,True,,False,
Banking,9d851a12a1b18658.txt,9d851a12a1b18658,2-Processing\Resumes\Cleaned Resumes TXT\Banking\9d851a12a1b18658.txt,1406,168,93e053037517abce732e8cd8fb69bc27784620c4b8796649bc6c8db6a4acdb4c,True,True,,False,
Banking,9dfa6c0316fc0001.txt,9dfa6c0316fc0001,2-Processing\Resumes\Cleaned Resumes TXT\Banking\9dfa6c0316fc0001.txt,1415,164,457efafc28b46cf3f00039f41c6bd08a3c768ec420c4b74c2c8f16a7d2e8dcee,True,True,,False,
Banking,9f5507c9d68f5367.txt,9f5507c9d68f5367,2-Processing\Resumes\Cleaned Resumes TXT\Banking\9f5507c9d68f5367.txt,2402,338,32e37f6ecca1ab6b193fecf3e158981a9cb6005dc33c87372d79d30e88a49bb2,True,True,,False,
Banking,_Candidate Profiles.txt,_Candidate Profiles,2-Processing\Resumes\Cleaned Resumes TXT\Banking\_Candidate Profiles.txt,7052,889,a1087e65ba95700ef761174cddd1401db78072ef714e9be57ed46519f0d69489,True,True,,False,
Banking,a2f6d27f867b9308.txt,a2f6d27f867b9308,2-Processing\Resumes\Cleaned Resumes TXT\Banking\a2f6d27f867b9308.txt,2686,370,63b5f1885f719425f6a6dd9915e46a0cba7a62d00eb489f4a5c20c1a325b5e60,True,True,,False,
Banking,a803ad68d57d2fd8.txt,a803ad68d57d2fd8,2-Processing\Resumes\Cleaned Resumes TXT\Banking\a803ad68d57d2fd8.txt,1595,258,7afaac1cb62f10c797d83f937f25640443d0b6d7002a8a442ab06cff02e7a62c,True,True,,False,
Banking,a90c6ea410554299.txt,a90c6ea410554299,2-Processing\Resumes\Cleaned Resumes TXT\Banking\a90c6ea410554299.txt,2181,283,5119a95e6dbac89d5b8dfe589eb998000f6d141a55dabfefabdd06deee28e21e,True,True,,False,
Banking,a926bac658b760d6.txt,a926bac658b760d6,2-Processing\Resumes\Cleaned Resumes TXT\Banking\a926bac658b760d6.txt,2349,307,4803f468f187f175e19f6bf171e9d9c64aa811512ad2eaa7a50fa03b35bf2f5d,True,True,,False,
Banking,a937deea1991ecf9.txt,a937deea1991ecf9,2-Processing\Resumes\Cleaned Resumes TXT\Banking\a937deea1991ecf9.txt,1620,234,aea2a5e1c08bc40b28b0797a2da22713f1e7e5ebb628c5692ba6f18309517227,True,True,,False,
Banking,b23e01d3239414bc.txt,b23e01d3239414bc,2-Processing\Resumes\Cleaned Resumes TXT\Banking\b23e01d3239414bc.txt,1773,232,922c1e522766f521294b3a7c51697a8e9ce79a811f6a45e4b4a9ac64d8efd758,True,True,,False,
Banking,b2675bcc5693e44b.txt,b2675bcc5693e44b,2-Processing\Resumes\Cleaned Resumes TXT\Banking\b2675bcc5693e44b.txt,1902,245,f486f46674f7846bf201f670cc28b3cec14e3e8cc16f49f3324106a6b27f0a80,True,True,,False,
Banking,b3d42a14cfa89fdf.txt,b3d42a14cfa89fdf,2-Processing\Resumes\Cleaned Resumes TXT\Banking\b3d42a14cfa89fdf.txt,3129,389,ead438a9dac632c43f84429ee7ec18796dbbaa6eea343fdb2daeff1512e2df9b,True,True,,False,
Banking,b778de674c74daf2.txt,b778de674c74daf2,2-Processing\Resumes\Cleaned Resumes TXT\Banking\b778de674c74daf2.txt,1566,198,7129abbf697e5285ecdac8da136236212c24cba9b2c70d18744fb61991789ce6,True,True,,False,
Banking,b7f6ffbcf412ab94.txt,b7f6ffbcf412ab94,2-Processing\Resumes\Cleaned Resumes TXT\Banking\b7f6ffbcf412ab94.txt,1823,234,145c5585469d2a98542cbc3e00876476594a586155780f24e0ce477464689ddf,True,True,,False,
Banking,c297695c9c425b86.txt,c297695c9c425b86,2-Processing\Resumes\Cleaned Resumes TXT\Banking\c297695c9c425b86.txt,4603,601,534af197fa1aebb9c9a5be87bf2a8e56c9411e345eda26d1dd6d4117d5ea9b10,True,True,,False,
Banking,c655662b6305f191.txt,c655662b6305f191,2-Processing\Resumes\Cleaned Resumes TXT\Banking\c655662b6305f191.txt,1418,192,b9a2727d26e87087eb76a02c4f34723b9d43c6e0f8aa9fbb303667aa43136fdc,True,True,,False,
Banking,c9f3e1c11101ac7a.txt,c9f3e1c11101ac7a,2-Processing\Resumes\Cleaned Resumes TXT\Banking\c9f3e1c11101ac7a.txt,3171,406,785b23a1a41d1887047f6a69635a553cb2f21af13a267c289530a0e99fb3d78a,True,True,,False,
Banking,cb0081a7708e7e29.txt,cb0081a7708e7e29,2-Processing\Resumes\Cleaned Resumes TXT\Banking\cb0081a7708e7e29.txt,2151,262,6ae5d7fcde07ee8ec7ea1aeb46537d19532b88373f2fa3a1bc33ca4810beee3e,True,True,,False,
Banking,e336acbab6cb9ee5.txt,e336acbab6cb9ee5,2-Processing\Resumes\Cleaned Resumes TXT\Banking\e336acbab6cb9ee5.txt,2501,309,ffdd83654a04df9cbc8ebbd1180d956da64bd1dbc98f1a59a03f0ab1f9d65bd2,True,True,,False,
Banking,e534d4e61d350f59.txt,e534d4e61d350f59,2-Processing\Resumes\Cleaned Resumes TXT\Banking\e534d4e61d350f59.txt,2681,362,33f2fe7f3ba65ba4c4d2447dd9f5dbb56099260007ce92c142e89f7c82e387c9,True,True,,False,
Banking,e745c96c46dae3d9.txt,e745c96c46dae3d9,2-Processing\Resumes\Cleaned Resumes TXT\Banking\e745c96c46dae3d9.txt,2353,304,4c83258f7f4cb0fa98858be5b3da4b90a73f062d4f9fb95a6aaaae29901488d9,True,True,,False,
Banking,e84d3d9fc5bc2b36.txt,e84d3d9fc5bc2b36,2-Processing\Resumes\Cleaned Resumes TXT\Banking\e84d3d9fc5bc2b36.txt,1918,262,045f376d84e90240c221e6d6a0aff8632577d85319b6ff5a7d1afc7b946b40ec,True,True,,False,
